"projectFileName","moduleName","dependentProjectFileName","dependentModulePathName","forwardToBackwardBalance","numberForward","numberBackward","forwardDependencyExamples","backwardDependencyExamples","Source Cypher File: domains/cyclic-dependencies/queries/Cyclic_Dependencies_for_Typescript.cypher"
"react-router","./lib/rsc/server.rsc.ts","react-router","./index.ts",0.4222222222222222,32,13,"redirectDocument->redirectDocument,Await->Await,RSCRouteManifest->ShouldRevalidateFunction,RSCPayload->RSCRenderPayload,RSCActionPayload->RSCRenderPayload,RSCRouteManifest->MetaFunction,matchRSCServerRequest->DecodeActionFunction,RSCRouteMatch->Params,matchRSCServerRequest->LoadServerActionFunction","getRequest<-unstable_getRequest,RSCRouteMatch<-RSCRenderPayload,RSCRouteManifest<-RSCRenderPayload,RouteDiscovery<-RSCRenderPayload,RSCRouteManifest<-RSCManifestPayload,RSCPayload<-RSCMatch,RSCRouteManifest<-RSCRouteMatch,RSCRouteConfigEntry<-RSCRouteConfig,matchRSCServerRequest<-unstable_matchRSCServerRequest",""
"react-router","./index.ts","react-router","./lib/router/history.ts",0.4,49,21,"BlockerFunction->Location,Router->Location,MetaArgs->Location,createRouter->Location,RouterState->Location,RSCRenderPayload->Location,Navigation->Location,NavigationStates->Location,Location->Path","Path<-Location,createPath<-createHashHistory,parsePath<-createHashHistory,Action<-Update,Location<-Update,createPath<-createBrowserURLImpl,invariant<-createBrowserURLImpl,To<-createBrowserURLImpl,createPath<-createMemoryHistory",""
"react-router","./index-react-server.ts","react-router","./index.ts",0.37349397590361444,57,26,"redirectDocument->redirectDocument,Await->Await,createCookieSessionStorage->Cookie,createCookie->Cookie,isCookie->IsCookieFunction,RSCRouteManifest->ShouldRevalidateFunction,RSCPayload->RSCRenderPayload,RSCRouteManifest->MetaFunction,matchRSCServerRequest->DecodeActionFunction","getRequest<-unstable_getRequest,Cookie<-createCookieSessionStorage,createCookie<-createCookieSessionStorage,isCookie<-createCookieSessionStorage,SessionStorage<-createCookieSessionStorage,RSCRouteManifest<-RSCRenderPayload,RSCRouteMatch<-RSCRenderPayload,RSCRouteManifest<-RSCManifestPayload,IsCookieFunction<-isCookie",""
"react-router","./lib/dom/ssr/routeModules.ts","react-router","./index.ts",0.37142857142857144,24,11,"RouteModule->ShouldRevalidateFunction,MetaMatch->MetaDescriptor,RouteModule->MetaFunction,MetaArgs->Params,RouteModule->ClientActionFunction,ServerRouteModule->HeadersFunction,ClientLoaderFunctionArgs->LoaderFunctionArgs,ServerRouteModule->LoaderFunction,MetaMatch->LoaderFunction","ClientLoaderFunction<-MetaArgs,MetaMatches<-MetaArgs,ClientLoaderFunction<-MetaFunction,ClientActionFunctionArgs<-ClientActionFunction,RouteModules<-getPatchRoutesOnNavigationFunction,ClientLoaderFunctionArgs<-ClientLoaderFunction,RouteModules<-useFogOFWarDiscovery,MetaFunction<-RSCRouteManifest,ClientLoaderFunction<-RSCRouteManifest",""
"react-router","./dom-export.ts","react-router","./index.ts",0.3333333333333333,6,3,"RSCPayload->RSCRenderPayload,RSCPayload->RSCManifestPayload,RSCRenderPayload->RSCRouteMatch,RSCManifestPayload->RSCRouteManifest,RSCRenderPayload->RSCRouteManifest,RSCRenderPayload->Location","RSCPayload<-RSCMatch,RSCManifestPayload<-RSCPayload,RSCRenderPayload<-RSCPayload",""
"react-router","./index-react-server.ts","react-router","./lib/dom/ssr/routeModules.ts",0.3333333333333333,4,2,"RSCRouteManifest->MetaFunction,RSCRouteManifest->ClientLoaderFunction,RSCRouteManifest->LinksFunction,RSCRouteManifest->ClientActionFunction","MiddlewareFunction<-RouteModule,MiddlewareFunction<-ServerRouteModule",""
"react-router","./index-react-server.ts","react-router","./lib/router/instrumentation.ts",0.3333333333333333,2,1,"createStaticHandler->getRouteInstrumentationUpdates,createStaticHandler->InstrumentRouteFunction","MiddlewareFunction<-getRouteInstrumentationUpdates",""
"react-router-architect","./index.ts","react-router-architect","./server.ts",0.3333333333333333,4,2,"createRequestHandler->createReactRouterRequest,createRequestHandler->sendReactRouterResponse,createRequestHandler->GetLoadContextFunction,createRequestHandler->RequestHandler","GetLoadContextFunction<-createRequestHandler,RequestHandler<-createRequestHandler",""
"react-router-express","./index.ts","react-router-express","./server.ts",0.3333333333333333,4,2,"createRequestHandler->sendRemixResponse,createRequestHandler->RequestHandler,createRequestHandler->GetLoadContextFunction,createRequestHandler->createRemixRequest","GetLoadContextFunction<-createRequestHandler,RequestHandler<-createRequestHandler",""
"react-router","./index.ts","react-router","./lib/types/route-data.ts",0.3333333333333333,2,1,"ClientActionFunctionArgs->SerializeFrom,ClientLoaderFunctionArgs->SerializeFrom","AppLoadContext<-ServerDataFunctionArgs",""
"react-router","./index-react-server.ts","react-router","./lib/server-runtime/cookies.ts",0.2727272727272727,7,4,"createCookieSessionStorage->isCookie,isCookie->IsCookieFunction,createCookieSessionStorage->Cookie,createCookie->Cookie,createCookie->CookieOptions,CookieOptions->CookieSignatureOptions,createCookieSessionStorage->createCookie","IsCookieFunction<-isCookie,CookieSignatureOptions<-CookieOptions,CookieOptions<-createCookie,Cookie<-createCookie",""
"react-router","./index.ts","react-router","./lib/server-runtime/cookies.ts",0.2727272727272727,7,4,"createCookieSessionStorage->isCookie,isCookie->IsCookieFunction,createCookieSessionStorage->Cookie,createCookie->Cookie,createCookie->CookieOptions,CookieOptions->CookieSignatureOptions,createCookieSessionStorage->createCookie","IsCookieFunction<-isCookie,CookieSignatureOptions<-CookieOptions,Cookie<-createCookie,CookieOptions<-createCookie",""
"react-router","./lib/dom/dom.ts","react-router","./index.ts",0.2727272727272727,7,4,"createSearchParams->URLSearchParamsInit,SubmitOptions->FetcherSubmitOptions,getFormSubmissionInfo->SubmitTarget,defaultMethod->HTMLFormMethod,URLSearchParamsInit->ParamKeyValuePair,createSearchParams->ParamKeyValuePair,getSearchParamsForLocation->createSearchParams","ParamKeyValuePair<-URLSearchParamsInit,FetcherSubmitOptions<-SubmitOptions,ParamKeyValuePair<-createSearchParams,URLSearchParamsInit<-createSearchParams",""
"react-router-dev","./config/routes.ts","react-router-dev","./routes.ts",0.25925925925925924,17,10,"routeConfigEntrySchema->RouteConfigEntry,resolvedRouteConfigSchema->RouteConfigEntry,validateRouteConfig->RouteConfigEntry,layout->RouteConfigEntry,index->RouteConfigEntry,RouteConfig->RouteConfigEntry,route->RouteConfigEntry,configRoutesToRouteManifest->RouteConfigEntry,prefix->RouteConfigEntry","RouteConfigEntry<-index,RouteConfigEntry<-layout,RouteConfigEntry<-prefix,route<-prefix,RouteConfigEntry<-RouteConfig,index<-relative,layout<-relative,route<-relative,prefix<-relative",""
"react-router","./lib/context.ts","react-router","./index.ts",0.25,10,6,"DataRouterContextObject->StaticHandlerContext,RouteContextObject->RouteObject,DataRouterContextObject->ClientOnErrorFunction,DataRouterStateContext->Router,DataRouterContextObject->Router,Navigator->To,RouteContextObject->RouteMatch,ViewTransitionContextObject->Location,DataRouterStateContext->RouterState","RouteContextObject<-RouteContext,NavigateOptions<-Navigator,ViewTransitionContextObject<-ViewTransitionContext,DataRouterContextObject<-DataRouterContext,FetchersContextObject<-FetchersContext,AwaitContext<-AwaitContextProvider",""
"react-router","./index-react-server.ts","react-router","./lib/router/router.ts",0.23076923076923078,8,5,"createStaticHandler->isMutationMethod,createStaticHandler->getStaticContextFromError,createStaticHandler->isResponse,createStaticHandler->isRedirectResponse,createStaticHandler->CreateStaticHandlerOptions,createStaticHandler->isDataWithResponseInit,createStaticHandler->StaticHandler,createStaticHandler->StaticHandlerContext","isRouteErrorResponse<-createRouter,RouterContextProvider<-createRouter,isRouteErrorResponse<-getStaticContextFromError,isRouteErrorResponse<-createStaticHandler,RouterContextProvider<-createStaticHandler",""
"react-router","./lib/router/instrumentation.ts","react-router","./index.ts",0.16666666666666666,14,10,"instrumentHandler->RequestHandler,ClientInstrumentation->InstrumentRouteFunction,getRouteInstrumentationUpdates->InstrumentRouteFunction,ServerInstrumentation->InstrumentRouteFunction,getRouteInstrumentationUpdates->LoaderFunctionArgs,getRouteInstrumentationUpdates->LoaderFunction,getRouteInstrumentationUpdates->DataRouteObject,getRouteInstrumentationUpdates->MiddlewareFunction,instrumentClientSideRouter->Router","ClientInstrumentation<-RouterInit,InstrumentRouteFunction<-ServerInstrumentation,InstrumentRequestHandlerFunction<-ServerInstrumentation,InstrumentRouteFunction<-ClientInstrumentation,InstrumentRouterFunction<-ClientInstrumentation,ServerInstrumentation<-ServerEntryModule,getRouteInstrumentationUpdates<-createRouter,instrumentClientSideRouter<-createRouter,InstrumentRouteFunction<-createRouter",""
"react-router-dev","./config.ts","react-router-dev","./config/config.ts",0.14285714285714285,4,3,"ReactRouterConfig->ServerBundlesFunction,ReactRouterConfig->Preset,ReactRouterConfig->PrerenderPaths,Preset->ReactRouterConfig","ReactRouterConfig<-Preset,ServerBundlesFunction<-ReactRouterConfig,Preset<-ReactRouterConfig",""
"react-router","./index.ts","react-router","./lib/router/utils.ts",0.13989637305699482,110,83,"matchPath->compilePath,Fetcher->FormEncType,Navigation->FormEncType,NavigationStates->FormEncType,PathMatch->Params,MetaArgs->Params,RouteMatch->Params,matchPath->Params,RSCRouteMatch->Params","DataStrategyResult<-DataStrategyMatch,ShouldRevalidateFunctionArgs<-DataStrategyMatch,DataRouteObject<-DataStrategyMatch,RouteMatch<-DataStrategyMatch,RedirectFunction<-redirect,RouteObject<-getPathContributingMatches,RouteMatch<-getPathContributingMatches,RedirectFunction<-replace,redirect<-replace",""
"react-router","./index.ts","react-router","./lib/dom/ssr/entry.ts",0.1111111111111111,5,4,"ServerBuild->FutureConfig,getPatchRoutesOnNavigationFunction->AssetsManifest,useFogOFWarDiscovery->AssetsManifest,ServerBuild->AssetsManifest,EntryContext->FrameworkContextObject","StaticHandlerContext<-EntryContext,DataRouteObject<-EntryContext,AssetsManifest<-FrameworkContextObject,RouteModules<-FrameworkContextObject",""
"react-router","./index-react-server.ts","react-router","./dom-export.ts",0.09090909090909091,6,5,"matchRSCServerRequest->DecodeActionFunction,RSCMatch->RSCPayload,RSCPayload->RSCManifestPayload,matchRSCServerRequest->DecodeFormStateFunction,RSCPayload->RSCRenderPayload,matchRSCServerRequest->DecodeReplyFunction","RSCRenderPayload<-RSCPayload,RSCManifestPayload<-RSCPayload,RSCRouteManifest<-RSCManifestPayload,RSCRouteManifest<-RSCRenderPayload,RSCRouteMatch<-RSCRenderPayload",""
"react-router","./dom-export.ts","react-router","./lib/rsc/server.rsc.ts",0.06666666666666667,8,7,"RSCPayload->RSCRedirectPayload,RSCPayload->RSCRenderPayload,RSCRenderPayload->RSCRouteMatch,RSCManifestPayload->RSCRouteManifest,RSCRenderPayload->RSCRouteManifest,RSCPayload->RSCActionPayload,RSCPayload->RSCManifestPayload,RSCRenderPayload->RouteDiscovery","DecodeActionFunction<-matchRSCServerRequest,DecodeFormStateFunction<-matchRSCServerRequest,DecodeReplyFunction<-matchRSCServerRequest,RSCPayload<-RSCMatch,RSCManifestPayload<-RSCPayload,RSCRenderPayload<-RSCPayload,RSCRenderPayload<-RSCActionPayload",""
"react-router","./index-react-server.ts","react-router","./lib/rsc/server.rsc.ts",0.05555555555555555,19,17,"matchRSCServerRequest->DecodeFormStateFunction,RSCPayload->RSCRedirectPayload,matchRSCServerRequest->RSCMatch,matchRSCServerRequest->DecodeReplyFunction,RSCMatch->RSCPayload,matchRSCServerRequest->LoadServerActionFunction,RSCPayload->RSCRenderPayload,RSCRenderPayload->RSCRouteMatch,RSCManifestPayload->RSCRouteManifest","matchRoutes<-matchRSCServerRequest,LoadServerActionFunction<-matchRSCServerRequest,RSCRouteConfigEntry<-matchRSCServerRequest,DecodeReplyFunction<-matchRSCServerRequest,DecodeActionFunction<-matchRSCServerRequest,RouterContextProvider<-matchRSCServerRequest,DecodeFormStateFunction<-matchRSCServerRequest,RSCMatch<-matchRSCServerRequest,RSCPayload<-RSCMatch",""
"react-router","./lib/router/links.ts","react-router","./index.ts",0,2,2,"LinkDescriptor->PageLinkDescriptor,PageLinkDescriptor->HtmlLinkDescriptor","PageLinkDescriptor<-LinkDescriptor,HtmlLinkDescriptor<-PageLinkDescriptor",""
"react-router","./lib/server-runtime/build.ts","react-router","./index.ts",0,6,6,"ServerBuild->AssetsManifest,ServerEntryModule->ServerInstrumentation,ServerEntryModule->HandleErrorFunction,ServerBuild->ServerEntryModule,ServerEntryModule->HandleDocumentRequestFunction,ServerEntryModule->HandleDataRequestFunction","ServerBuild<-createRequestHandler,ServerEntryModule<-ServerBuild,HandleErrorFunction<-ServerEntryModule,HandleDataRequestFunction<-ServerEntryModule,HandleDocumentRequestFunction<-ServerEntryModule,ServerBuild<-CreateRequestHandlerFunction",""
"react-router-node","./server.ts","react-router-node","./index.ts",0,1,1,"createRequestListener->RequestListenerOptions","RequestListenerOptions<-createRequestListener",""
"react-router-cloudflare","./worker.ts","react-router-cloudflare","./index.ts",0,5,5,"createPagesFunctionHandler->createRequestHandler,createPagesFunctionHandlerParams->GetLoadContextFunction,createPagesFunctionHandler->createPagesFunctionHandlerParams,createRequestHandler->createPagesFunctionHandlerParams,createRequestHandler->RequestHandler","RequestHandler<-createRequestHandler,createPagesFunctionHandlerParams<-createRequestHandler,GetLoadContextFunction<-createPagesFunctionHandlerParams,createRequestHandler<-createPagesFunctionHandler,createPagesFunctionHandlerParams<-createPagesFunctionHandler",""
