"externalPackageName","numberOfArtifacts","sumNumberOfPackages","minNumberOfPackages","maxNumberOfPackages","medNumberOfPackages","avgNumberOfPackages","stdNumberOfPackages","minNumberOfPackagesPercentage","maxNumberOfPackagesPercentage","medNumberOfPackagesPercentage","avgNumberOfPackagesPercentage","stdNumberOfPackagesPercentage","sumNumberOfTypes","minNumberOfTypes","maxNumberOfTypes","medNumberOfTypes","avgNumberOfTypes","stdNumberOfTypes","minNumberOfTypesPercentage","maxNumberOfTypesPercentage","medNumberOfTypesPercentage","avgNumberOfTypesPercentage","stdNumberOfTypesPercentage","someArtifactNames","Source Cypher File: External_Dependencies/External_package_usage_spread.cypher"
"org.jobrunr.scheduling",2,3,1,2,1.5,1.5,0.7071067811865476,3.0303030303030303,11.11111111111111,7.070707070707071,7.070707070707071,5.713994191406444,5,1,4,2.5,2.5,2.1213203435596424,0.49443757725587145,1.1363636363636365,0.8154006068097539,0.8154006068097539,0.45391026941545715,"axon-spring-boot-autoconfigure-4.11.0,axon-messaging-4.11.0",""
"org.reactivestreams",2,3,1,2,1.5,1.5,0.7071067811865476,3.0303030303030303,9.090909090909092,6.0606060606060606,6.0606060606060606,4.2854956435548335,17,4,13,8.5,8.5,6.363961030678928,1.6069221260815822,2.816901408450704,2.2119117672661432,2.2119117672661432,0.8555845556584385,"axon-server-connector-4.11.0,axon-messaging-4.11.0",""
"reactor.core.publisher",2,4,2,2,2,2,0,3.0303030303030303,18.181818181818183,10.606060606060607,10.606060606060607,10.713739108887085,27,9,18,13.5,13.5,6.363961030678928,2.2249690976514214,6.338028169014084,4.2814986333327525,4.2814986333327525,2.9083719607813827,"axon-server-connector-4.11.0,axon-messaging-4.11.0",""
"AggregateEventPublisherImpl",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,1,1,1,1,1,0,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,0,"axon-test-4.11.0",""
"WeakValue",1,1,1,1,1,1,0,100,100,100,100,0,1,1,1,1,1,0,4.545454545454546,4.545454545454546,4.545454545454546,4.545454545454546,0,"axon-disruptor-4.11.0",""
"com.codahale.metrics",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.1363636363636365,1.1363636363636365,1.1363636363636365,1.1363636363636365,0,"axon-spring-boot-autoconfigure-4.11.0",""
"com.fasterxml.jackson.annotation",1,3,3,3,3,3,0,4.545454545454545,4.545454545454545,4.545454545454545,4.545454545454545,0,5,5,5,5,5,0,0.6180469715698393,0.6180469715698393,0.6180469715698393,0.6180469715698393,0,"axon-messaging-4.11.0",""
"com.fasterxml.jackson.core",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,3,3,3,3,3,0,0.37082818294190356,0.37082818294190356,0.37082818294190356,0.37082818294190356,0,"axon-messaging-4.11.0",""
"com.fasterxml.jackson.databind.jsontype",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,1,1,1,1,1,0,0.12360939431396786,0.12360939431396786,0.12360939431396786,0.12360939431396786,0,"axon-messaging-4.11.0",""
"com.fasterxml.jackson.databind.module",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,1,1,1,1,1,0,0.12360939431396786,0.12360939431396786,0.12360939431396786,0.12360939431396786,0,"axon-messaging-4.11.0",""
"com.fasterxml.jackson.databind.node",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,2,2,2,2,2,0,0.24721878862793573,0.24721878862793573,0.24721878862793573,0.24721878862793573,0,"axon-messaging-4.11.0",""
"com.fasterxml.jackson.databind.type",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,3,3,3,3,3,0,0.37082818294190356,0.37082818294190356,0.37082818294190356,0.37082818294190356,0,"axon-messaging-4.11.0",""
"com.fasterxml.jackson.dataformat.cbor.databind",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,2,2,2,2,2,0,2.272727272727273,2.272727272727273,2.272727272727273,2.272727272727273,0,"axon-spring-boot-autoconfigure-4.11.0",""
"com.fasterxml.jackson.datatype.jsr310",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,1,1,1,1,1,0,0.12360939431396786,0.12360939431396786,0.12360939431396786,0.12360939431396786,0,"axon-messaging-4.11.0",""
"com.github.kagkarlsson.scheduler.task.helper",1,2,2,2,2,2,0,3.0303030303030303,3.0303030303030303,3.0303030303030303,3.0303030303030303,0,2,2,2,2,2,0,0.24721878862793573,0.24721878862793573,0.24721878862793573,0.24721878862793573,0,"axon-messaging-4.11.0",""
"com.google.common.base",1,1,1,1,1,1,0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0,1,1,1,1,1,0,0.704225352112676,0.704225352112676,0.704225352112676,0.704225352112676,0,"axon-server-connector-4.11.0",""
"com.google.gson",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,1,1,1,1,1,0,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,0,"axon-test-4.11.0",""
"com.google.protobuf",1,3,3,3,3,3,0,27.272727272727273,27.272727272727273,27.272727272727273,27.272727272727273,0,9,9,9,9,9,0,6.338028169014084,6.338028169014084,6.338028169014084,6.338028169014084,0,"axon-server-connector-4.11.0",""
"com.lmax.disruptor",1,1,1,1,1,1,0,100,100,100,100,0,7,7,7,7,7,0,31.81818181818182,31.81818181818182,31.81818181818182,31.81818181818182,0,"axon-disruptor-4.11.0",""
"com.lmax.disruptor.dsl",1,1,1,1,1,1,0,100,100,100,100,0,4,4,4,4,4,0,18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183,0,"axon-disruptor-4.11.0",""
"com.thoughtworks.xstream.converters",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,3,3,3,3,3,0,0.37082818294190356,0.37082818294190356,0.37082818294190356,0.37082818294190356,0,"axon-messaging-4.11.0",""
"com.thoughtworks.xstream.converters.collections",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,3,3,3,3,3,0,0.37082818294190356,0.37082818294190356,0.37082818294190356,0.37082818294190356,0,"axon-messaging-4.11.0",""
"com.thoughtworks.xstream.io",1,2,2,2,2,2,0,3.0303030303030303,3.0303030303030303,3.0303030303030303,3.0303030303030303,0,4,4,4,4,4,0,0.49443757725587145,0.49443757725587145,0.49443757725587145,0.49443757725587145,0,"axon-messaging-4.11.0",""
"com.thoughtworks.xstream.io.xml",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,2,2,2,2,2,0,0.24721878862793573,0.24721878862793573,0.24721878862793573,0.24721878862793573,0,"axon-messaging-4.11.0",""
"com.thoughtworks.xstream.mapper",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,4,4,4,4,4,0,0.49443757725587145,0.49443757725587145,0.49443757725587145,0.49443757725587145,0,"axon-messaging-4.11.0",""
"io.axoniq.axonserver.connector",1,6,6,6,6,6,0,54.54545454545455,54.54545454545455,54.54545454545455,54.54545454545455,0,21,21,21,21,21,0,14.788732394366196,14.788732394366196,14.788732394366196,14.788732394366196,0,"axon-server-connector-4.11.0",""
"io.axoniq.axonserver.connector.admin",1,1,1,1,1,1,0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0,1,1,1,1,1,0,0.704225352112676,0.704225352112676,0.704225352112676,0.704225352112676,0,"axon-server-connector-4.11.0",""
"io.axoniq.axonserver.connector.command",1,1,1,1,1,1,0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0,1,1,1,1,1,0,0.704225352112676,0.704225352112676,0.704225352112676,0.704225352112676,0,"axon-server-connector-4.11.0",""
"io.axoniq.axonserver.connector.control",1,2,2,2,2,2,0,18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183,0,3,3,3,3,3,0,2.112676056338028,2.112676056338028,2.112676056338028,2.112676056338028,0,"axon-server-connector-4.11.0",""
"io.axoniq.axonserver.connector.query",1,2,2,2,2,2,0,18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183,0,3,3,3,3,3,0,2.112676056338028,2.112676056338028,2.112676056338028,2.112676056338028,0,"axon-server-connector-4.11.0",""
"io.axoniq.axonserver.grpc",1,7,7,7,7,7,0,63.63636363636364,63.63636363636364,63.63636363636364,63.63636363636364,0,30,30,30,30,30,0,21.12676056338028,21.12676056338028,21.12676056338028,21.12676056338028,0,"axon-server-connector-4.11.0",""
"io.axoniq.axonserver.grpc.command",1,1,1,1,1,1,0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0,4,4,4,4,4,0,2.816901408450704,2.816901408450704,2.816901408450704,2.816901408450704,0,"axon-server-connector-4.11.0",""
"io.axoniq.axonserver.grpc.control",1,2,2,2,2,2,0,18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183,0,4,4,4,4,4,0,2.816901408450704,2.816901408450704,2.816901408450704,2.816901408450704,0,"axon-server-connector-4.11.0",""
"io.axoniq.axonserver.grpc.event",1,2,2,2,2,2,0,18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183,0,6,6,6,6,6,0,4.225352112676056,4.225352112676056,4.225352112676056,4.225352112676056,0,"axon-server-connector-4.11.0",""
"io.axoniq.axonserver.grpc.query",1,2,2,2,2,2,0,18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183,0,18,18,18,18,18,0,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,0,"axon-server-connector-4.11.0",""
"io.axoniq.axonserver.grpc.streams",1,1,1,1,1,1,0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0,3,3,3,3,3,0,2.112676056338028,2.112676056338028,2.112676056338028,2.112676056338028,0,"axon-server-connector-4.11.0",""
"io.grpc",1,4,4,4,4,4,0,36.36363636363637,36.36363636363637,36.36363636363637,36.36363636363637,0,15,15,15,15,15,0,10.56338028169014,10.56338028169014,10.56338028169014,10.56338028169014,0,"axon-server-connector-4.11.0",""
"io.grpc.netty.shaded.io.grpc.netty",1,1,1,1,1,1,0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0,1,1,1,1,1,0,0.704225352112676,0.704225352112676,0.704225352112676,0.704225352112676,0,"axon-server-connector-4.11.0",""
"io.grpc.netty.shaded.io.netty.handler.ssl",1,1,1,1,1,1,0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0,1,1,1,1,1,0,0.704225352112676,0.704225352112676,0.704225352112676,0.704225352112676,0,"axon-server-connector-4.11.0",""
"io.grpc.netty.shaded.io.netty.util.internal",1,2,2,2,2,2,0,18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183,0,2,2,2,2,2,0,1.408450704225352,1.408450704225352,1.408450704225352,1.408450704225352,0,"axon-server-connector-4.11.0",""
"io.grpc.stub",1,3,3,3,3,3,0,27.272727272727273,27.272727272727273,27.272727272727273,27.272727272727273,0,6,6,6,6,6,0,4.225352112676056,4.225352112676056,4.225352112676056,4.225352112676056,0,"axon-server-connector-4.11.0",""
"io.micrometer.core.instrument",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.1363636363636365,1.1363636363636365,1.1363636363636365,1.1363636363636365,0,"axon-spring-boot-autoconfigure-4.11.0",""
"io.micrometer.core.instrument.simple",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.1363636363636365,1.1363636363636365,1.1363636363636365,1.1363636363636365,0,"axon-spring-boot-autoconfigure-4.11.0",""
"io.opentelemetry.api",1,1,1,1,1,1,0,100,100,100,100,0,1,1,1,1,1,0,20,20,20,20,0,"axon-tracing-opentelemetry-4.11.0",""
"io.opentelemetry.api.trace",1,1,1,1,1,1,0,100,100,100,100,0,3,3,3,3,3,0,60,60,60,60,0,"axon-tracing-opentelemetry-4.11.0",""
"io.opentelemetry.context",1,1,1,1,1,1,0,100,100,100,100,0,2,2,2,2,2,0,40,40,40,40,0,"axon-tracing-opentelemetry-4.11.0",""
"io.opentelemetry.context.propagation",1,1,1,1,1,1,0,100,100,100,100,0,4,4,4,4,4,0,80,80,80,80,0,"axon-tracing-opentelemetry-4.11.0",""
"jakarta.validation",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,2,2,2,2,2,0,0.24721878862793573,0.24721878862793573,0.24721878862793573,0.24721878862793573,0,"axon-messaging-4.11.0",""
"javax.cache",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,1,1,1,1,1,0,0.12360939431396786,0.12360939431396786,0.12360939431396786,0.12360939431396786,0,"axon-messaging-4.11.0",""
"javax.cache.configuration",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,2,2,2,2,2,0,0.24721878862793573,0.24721878862793573,0.24721878862793573,0.24721878862793573,0,"axon-messaging-4.11.0",""
"javax.cache.event",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,1,1,1,1,1,0,0.12360939431396786,0.12360939431396786,0.12360939431396786,0.12360939431396786,0,"axon-messaging-4.11.0",""
"javax.validation",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,2,2,2,2,2,0,0.24721878862793573,0.24721878862793573,0.24721878862793573,0.24721878862793573,0,"axon-messaging-4.11.0",""
"net.sf.ehcache",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,2,2,2,2,2,0,0.24721878862793573,0.24721878862793573,0.24721878862793573,0.24721878862793573,0,"axon-messaging-4.11.0",""
"net.sf.ehcache.event",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,2,2,2,2,2,0,0.24721878862793573,0.24721878862793573,0.24721878862793573,0.24721878862793573,0,"axon-messaging-4.11.0",""
"nu.xom",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,3,3,3,3,3,0,0.37082818294190356,0.37082818294190356,0.37082818294190356,0.37082818294190356,0,"axon-messaging-4.11.0",""
"org.apache.avro",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,4,4,4,4,4,0,0.49443757725587145,0.49443757725587145,0.49443757725587145,0.49443757725587145,0,"axon-messaging-4.11.0",""
"org.apache.avro.generic",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,6,6,6,6,6,0,0.7416563658838071,0.7416563658838071,0.7416563658838071,0.7416563658838071,0,"axon-messaging-4.11.0",""
"org.apache.avro.io",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,1,1,1,1,1,0,0.12360939431396786,0.12360939431396786,0.12360939431396786,0.12360939431396786,0,"axon-messaging-4.11.0",""
"org.apache.avro.specific",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,2,2,2,2,2,0,0.24721878862793573,0.24721878862793573,0.24721878862793573,0.24721878862793573,0,"axon-messaging-4.11.0",""
"org.apache.avro.util",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,1,1,1,1,1,0,0.12360939431396786,0.12360939431396786,0.12360939431396786,0.12360939431396786,0,"axon-messaging-4.11.0",""
"org.apache.commons.lang3.tuple",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,1,1,1,1,1,0,0.12360939431396786,0.12360939431396786,0.12360939431396786,0.12360939431396786,0,"axon-messaging-4.11.0",""
"org.axonframework.metrics",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.1363636363636365,1.1363636363636365,1.1363636363636365,1.1363636363636365,0,"axon-spring-boot-autoconfigure-4.11.0",""
"org.axonframework.micrometer",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.1363636363636365,1.1363636363636365,1.1363636363636365,1.1363636363636365,0,"axon-spring-boot-autoconfigure-4.11.0",""
"org.axonframework.spring",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.1363636363636365,1.1363636363636365,1.1363636363636365,1.1363636363636365,0,"axon-spring-boot-autoconfigure-4.11.0",""
"org.axonframework.spring.authorization",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.1363636363636365,1.1363636363636365,1.1363636363636365,1.1363636363636365,0,"axon-spring-boot-autoconfigure-4.11.0",""
"org.axonframework.spring.config",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,2,2,2,2,2,0,2.272727272727273,2.272727272727273,2.272727272727273,2.272727272727273,0,"axon-spring-boot-autoconfigure-4.11.0",""
"org.axonframework.spring.config.annotation",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.1363636363636365,1.1363636363636365,1.1363636363636365,1.1363636363636365,0,"axon-spring-boot-autoconfigure-4.11.0",""
"org.axonframework.spring.eventsourcing",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.1363636363636365,1.1363636363636365,1.1363636363636365,1.1363636363636365,0,"axon-spring-boot-autoconfigure-4.11.0",""
"org.axonframework.spring.jdbc",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.1363636363636365,1.1363636363636365,1.1363636363636365,1.1363636363636365,0,"axon-spring-boot-autoconfigure-4.11.0",""
"org.axonframework.spring.messaging.unitofwork",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.1363636363636365,1.1363636363636365,1.1363636363636365,1.1363636363636365,0,"axon-spring-boot-autoconfigure-4.11.0",""
"org.axonframework.spring.saga",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.1363636363636365,1.1363636363636365,1.1363636363636365,1.1363636363636365,0,"axon-spring-boot-autoconfigure-4.11.0",""
"org.axonframework.spring.serialization.avro",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.1363636363636365,1.1363636363636365,1.1363636363636365,1.1363636363636365,0,"axon-spring-boot-autoconfigure-4.11.0",""
"org.dom4j",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,3,3,3,3,3,0,0.37082818294190356,0.37082818294190356,0.37082818294190356,0.37082818294190356,0,"axon-messaging-4.11.0",""
"org.dom4j.io",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,1,1,1,1,1,0,0.12360939431396786,0.12360939431396786,0.12360939431396786,0.12360939431396786,0,"axon-messaging-4.11.0",""
"org.ehcache.config",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,1,1,1,1,1,0,0.12360939431396786,0.12360939431396786,0.12360939431396786,0.12360939431396786,0,"axon-messaging-4.11.0",""
"org.ehcache.core",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,1,1,1,1,1,0,0.12360939431396786,0.12360939431396786,0.12360939431396786,0.12360939431396786,0,"axon-messaging-4.11.0",""
"org.ehcache.event",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,3,3,3,3,3,0,0.37082818294190356,0.37082818294190356,0.37082818294190356,0.37082818294190356,0,"axon-messaging-4.11.0",""
"org.hamcrest",1,5,5,5,5,5,0,62.5,62.5,62.5,62.5,0,27,27,27,27,27,0,31.034482758620687,31.034482758620687,31.034482758620687,31.034482758620687,0,"axon-test-4.11.0",""
"org.jobrunr.jobs.states",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,1,1,1,1,1,0,0.12360939431396786,0.12360939431396786,0.12360939431396786,0.12360939431396786,0,"axon-messaging-4.11.0",""
"org.junit.jupiter.api",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,1,1,1,1,1,0,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,0,"axon-test-4.11.0",""
"org.junit.jupiter.api.extension",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,1,1,1,1,1,0,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,0,"axon-test-4.11.0",""
"org.junit.rules",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,1,1,1,1,1,0,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,0,"axon-test-4.11.0",""
"org.junit.runner",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,1,1,1,1,1,0,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,0,"axon-test-4.11.0",""
"org.junit.runners.model",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,2,2,2,2,2,0,2.2988505747126435,2.2988505747126435,2.2988505747126435,2.2988505747126435,0,"axon-test-4.11.0",""
"org.quartz",1,2,2,2,2,2,0,3.0303030303030303,3.0303030303030303,3.0303030303030303,3.0303030303030303,0,9,9,9,9,9,0,1.1124845488257107,1.1124845488257107,1.1124845488257107,1.1124845488257107,0,"axon-messaging-4.11.0",""
"org.quartz.impl.matchers",1,1,1,1,1,1,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,1,1,1,1,1,0,0.12360939431396786,0.12360939431396786,0.12360939431396786,0.12360939431396786,0,"axon-messaging-4.11.0",""
"org.springframework.beans",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,2,2,2,2,2,0,2.272727272727273,2.272727272727273,2.272727272727273,2.272727272727273,0,"axon-spring-boot-autoconfigure-4.11.0",""
"org.springframework.beans.factory",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,4,4,4,4,4,0,4.545454545454546,4.545454545454546,4.545454545454546,4.545454545454546,0,"axon-spring-boot-autoconfigure-4.11.0",""
"org.springframework.beans.factory.config",1,2,2,2,2,2,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0,3,3,3,3,3,0,3.409090909090909,3.409090909090909,3.409090909090909,3.409090909090909,0,"axon-spring-boot-autoconfigure-4.11.0",""
