"directoryPath","directoryName","directoryParentPath","directoryParentName","mainAuthor","secondAuthor","thirdAuthor","authorCount","fileCount","commitCount","lastCreationDate","lastModificationDate","lastCommitDate","daysSinceLastCommit","daysSinceLastCreation","daysSinceLastModification","maxCommitSha","maxFileRelativePath","directoryPathLength","combinedDirectoriesCount","Source Cypher File: GitLog/List_git_file_directories_with_commit_statistics.cypher"
"react-router-6.30.1/examples/custom-link/src","src","react-router-6.30.1/examples/custom-link","custom-link","Matt Brophy","Chance Strickland","Michael Jackson",5,4,11,"2021-10-07","2023-06-06","2023-06-06",867,1473,866,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-6.30.1/examples/custom-link/src/vite-env.d.ts",4,1,""
"react-router-6.30.1/examples/custom-query-parsing","custom-query-parsing","react-router-6.30.1/examples","examples","Matt Brophy","Michael Jackson","Chance Strickland",10,13,65,"2021-10-20","2023-09-13","2023-09-13",768,1460,767,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-6.30.1/examples/custom-query-parsing/vite.config.ts",3,1,""
"react-router-6.30.1/examples/custom-query-parsing/src","src","react-router-6.30.1/examples/custom-query-parsing","custom-query-parsing","Michael Jackson","Matt Brophy","Chance Strickland",7,4,18,"2021-10-20","2023-06-06","2023-06-06",867,1460,866,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-6.30.1/examples/custom-query-parsing/src/vite-env.d.ts",4,1,""
"react-router-6.30.1/examples/custom-query-parsing/types","types","react-router-6.30.1/examples/custom-query-parsing","custom-query-parsing","Michael Jackson","Logan McAnsh",,2,1,4,"2021-10-20","2021-10-20","2021-10-21",1460,1460,1460,"dd0de338dfb32e38d1f4b091b3442ae55515edc3","react-router-6.30.1/examples/custom-query-parsing/types/jsurl.d.ts",4,1,""
"react-router-6.30.1/examples/data-router","data-router","react-router-6.30.1/examples","examples","Matt Brophy","Michaël De Boey","Pedro Cattori",6,13,55,"2022-09-08","2023-11-16","2023-11-16",704,1137,703,"fc345a0a452c2a768709bb55bf02bc906f151504","react-router-6.30.1/examples/data-router/vite.config.ts",3,1,""
"react-router-6.30.1/examples/data-router/src","src","react-router-6.30.1/examples/data-router","data-router","Matt Brophy","Chance Strickland","Michaël De Boey",4,5,25,"2022-09-08","2023-11-16","2023-11-16",704,1137,703,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-6.30.1/examples/data-router/src/vite-env.d.ts",4,1,""
"react-router-6.30.1/examples/error-boundaries","error-boundaries","react-router-6.30.1/examples","examples","Matt Brophy","Michaël De Boey","Tim Dorr",5,13,32,"2022-09-08","2023-09-13","2023-09-13",768,1137,767,"f4c7c808313d75b46156a7a19a322570b89510c9","react-router-6.30.1/examples/error-boundaries/vite.config.ts",3,1,""
"react-router-6.30.1/examples/error-boundaries/src","src","react-router-6.30.1/examples/error-boundaries","error-boundaries","Matt Brophy","Pedro Cattori",,2,5,8,"2022-09-08","2023-06-06","2023-06-06",867,1137,866,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-6.30.1/examples/error-boundaries/src/vite-env.d.ts",4,1,""
"react-router-6.30.1/examples/lazy-loading","lazy-loading","react-router-6.30.1/examples","examples","Matt Brophy","Chance Strickland","Michael Jackson",8,14,57,"2021-10-21","2023-09-13","2023-09-13",768,1460,767,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-6.30.1/examples/lazy-loading/vite.config.ts",3,1,""
"react-router-6.30.1/examples/lazy-loading-router-provider","lazy-loading-router-provider","react-router-6.30.1/examples","examples","Matt Brophy","Tim Dorr","Michaël De Boey",3,14,23,"2023-03-08","2023-09-13","2023-09-13",768,956,767,"f7f551963f056f1ace884fe4bd5dcaa8ae65ca50","react-router-6.30.1/examples/lazy-loading-router-provider/vite.config.ts",3,1,""
"react-router-6.30.1/examples/lazy-loading-router-provider/src","src","react-router-6.30.1/examples/lazy-loading-router-provider","lazy-loading-router-provider","Matt Brophy",,,1,6,6,"2023-03-08","2023-06-06","2023-06-06",867,956,866,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-6.30.1/examples/lazy-loading-router-provider/src/vite-env.d.ts",4,1,""
"react-router-6.30.1/examples/lazy-loading-router-provider/src/pages","pages","react-router-6.30.1/examples/lazy-loading-router-provider/src","src","Matt Brophy",,,1,2,6,"2023-03-08","2023-06-06","2023-06-06",867,956,866,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-6.30.1/examples/lazy-loading-router-provider/src/pages/Dashboard.tsx",5,1,""
"react-router-6.30.1/examples/lazy-loading/src","src","react-router-6.30.1/examples/lazy-loading","lazy-loading","Matt Brophy","Michael Jackson","Logan McAnsh",4,6,11,"2021-10-21","2023-06-06","2023-06-06",867,1460,866,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-6.30.1/examples/lazy-loading/src/vite-env.d.ts",4,1,""
"react-router-6.30.1/examples/lazy-loading/src/pages","pages","react-router-6.30.1/examples/lazy-loading/src","src","Matt Brophy","Michael Jackson","Logan McAnsh",3,2,7,"2021-10-21","2023-06-06","2023-06-06",867,1460,866,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-6.30.1/examples/lazy-loading/src/pages/Dashboard.tsx",5,1,""
"react-router-6.30.1/examples/modal","modal","react-router-6.30.1/examples","examples","Matt Brophy","Michael Jackson","Chance Strickland",8,13,62,"2021-10-08","2023-09-13","2023-09-13",768,1473,767,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-6.30.1/examples/modal/vite.config.ts",3,1,""
"react-router-6.30.1/examples/modal-route-with-outlet","modal-route-with-outlet","react-router-6.30.1/examples","examples","Matt Brophy","Shane Walker",,2,13,6,"2023-07-19","2023-09-13","2023-09-13",768,823,767,"fad3bc011140d6daec3d03889ac30375aca11c05","react-router-6.30.1/examples/modal-route-with-outlet/vite.config.ts",3,1,""
"react-router-6.30.1/examples/modal-route-with-outlet/src","src","react-router-6.30.1/examples/modal-route-with-outlet","modal-route-with-outlet","Matt Brophy","Shane Walker",,2,5,3,"2023-07-19","2023-07-19","2023-08-10",802,823,823,"fad3bc011140d6daec3d03889ac30375aca11c05","react-router-6.30.1/examples/modal-route-with-outlet/src/vite-env.d.ts",4,1,""
"react-router-6.30.1/examples/modal/src","src","react-router-6.30.1/examples/modal","modal","Michael Jackson","Matt Brophy","Chance Strickland",6,5,16,"2021-10-07","2023-06-06","2023-06-06",867,1473,866,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-6.30.1/examples/modal/src/vite-env.d.ts",4,1,""
"react-router-6.30.1/examples/multi-app","multi-app","react-router-6.30.1/examples","examples","Matt Brophy","Chance Strickland","Michael Jackson",11,18,58,"2021-10-22","2023-09-13","2023-09-13",768,1458,767,"f9b5e5fcb783f99a15e09ea0683f3eaad03bbf00","react-router-6.30.1/examples/multi-app/vite.config.js",3,1,""
"react-router-6.30.1/examples/multi-app/home","home","react-router-6.30.1/examples/multi-app","multi-app","Matt Brophy","Michael Jackson","Logan McAnsh",4,4,9,"2021-10-22","2023-06-06","2023-06-06",867,1458,866,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-6.30.1/examples/multi-app/home/no-match.jsx",4,1,""
"react-router-6.30.1/examples/multi-app/inbox","inbox","react-router-6.30.1/examples/multi-app","multi-app","Matt Brophy","Michael Jackson","Chance Strickland",5,6,12,"2021-10-22","2023-06-06","2023-06-06",867,1458,866,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-6.30.1/examples/multi-app/inbox/no-match.jsx",4,1,""
"react-router-6.30.1/examples/navigation-blocking","navigation-blocking","react-router-6.30.1/examples","examples","Matt Brophy","Chance Strickland","Tim Dorr",5,11,32,"2023-01-13","2024-02-01","2024-02-01",627,1010,626,"fdadc703f97d2feda562f4365f9fbd2ed5d6f4a9","react-router-6.30.1/examples/navigation-blocking/vite.config.ts",3,1,""
"react-router-6.30.1/examples/navigation-blocking/src","src","react-router-6.30.1/examples/navigation-blocking","navigation-blocking","Matt Brophy","Chance Strickland",,2,3,15,"2023-01-13","2023-11-16","2023-11-16",704,1010,703,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-6.30.1/examples/navigation-blocking/src/vite-env.d.ts",4,1,""
"react-router-6.30.1/examples/notes","notes","react-router-6.30.1/examples","examples","Matt Brophy","Michael Carter","Refu",7,17,36,"2022-09-08","2023-09-13","2023-09-13",768,1137,767,"f4c7c808313d75b46156a7a19a322570b89510c9","react-router-6.30.1/examples/notes/vite.config.ts",3,1,""
"react-router-6.30.1/examples/notes/src","src","react-router-6.30.1/examples/notes","notes","Matt Brophy","Pedro Cattori",,2,9,8,"2022-09-08","2023-06-06","2023-06-06",867,1137,866,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-6.30.1/examples/notes/src/vite-env.d.ts",4,1,""
"react-router-6.30.1/examples/notes/src/routes","routes","react-router-6.30.1/examples/notes/src","src","Matt Brophy",,,1,4,2,"2022-06-06","2022-06-06","2022-09-13",1133,1231,1231,"721bee06b9085c57f20c9333cdd327ea81f0376a","react-router-6.30.1/examples/notes/src/routes/root.jsx",5,1,""
"react-router-6.30.1/examples/route-objects","route-objects","react-router-6.30.1/examples","examples","Matt Brophy","Chance Strickland","Michael Jackson",8,12,59,"2021-10-21","2023-09-13","2023-09-13",768,1459,767,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-6.30.1/examples/route-objects/vite.config.ts",3,1,""
"react-router-6.30.1/examples/route-objects/src","src","react-router-6.30.1/examples/route-objects","route-objects","Matt Brophy","Michael Jackson","Chance Strickland",5,4,11,"2021-10-21","2023-06-06","2023-06-06",867,1459,866,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-6.30.1/examples/route-objects/src/vite-env.d.ts",4,1,""
"react-router-6.30.1/examples/scroll-restoration","scroll-restoration","react-router-6.30.1/examples","examples","Matt Brophy","Michaël De Boey","Tim Dorr",6,12,36,"2022-09-08","2023-09-13","2023-09-13",768,1137,767,"f4c7c808313d75b46156a7a19a322570b89510c9","react-router-6.30.1/examples/scroll-restoration/vite.config.ts",3,1,""
"react-router-6.30.1/examples/scroll-restoration/src","src","react-router-6.30.1/examples/scroll-restoration","scroll-restoration","Matt Brophy","Pedro Cattori","Remix Run Bot",3,4,12,"2022-09-08","2023-06-06","2023-06-06",867,1137,866,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-6.30.1/examples/scroll-restoration/src/vite-env.d.ts",4,1,""
"react-router-6.30.1/examples/search-params","search-params","react-router-6.30.1/examples","examples","Matt Brophy","Michael Jackson","Chance Strickland",8,12,63,"2021-10-08","2023-09-13","2023-09-13",768,1473,767,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-6.30.1/examples/search-params/vite.config.ts",3,1,""
"react-router-6.30.1/examples/search-params/src","src","react-router-6.30.1/examples/search-params","search-params","Matt Brophy","Michael Jackson","Chance Strickland",6,4,13,"2021-10-05","2023-06-06","2023-06-06",867,1475,866,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-6.30.1/examples/search-params/src/vite-env.d.ts",4,1,""
"react-router-6.30.1/examples/ssr","ssr","react-router-6.30.1/examples","examples","Matt Brophy","Michael Jackson","Chance Strickland",8,13,64,"2021-10-08","2023-09-13","2023-09-13",768,1473,767,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-6.30.1/examples/ssr/vite.config.js",3,1,""
"react-router-6.30.1/examples/ssr-data-router","ssr-data-router","react-router-6.30.1/examples","examples","Matt Brophy","Pedro Cattori","Michaël De Boey",7,14,51,"2023-03-08","2024-02-27","2024-02-27",601,956,600,"fdb90690cb74b1060f9e9de550520f30f9c2ef08","react-router-6.30.1/examples/ssr-data-router/vite.config.js",3,1,""
"react-router-6.30.1/examples/ssr-data-router/src","src","react-router-6.30.1/examples/ssr-data-router","ssr-data-router","Matt Brophy","Pedro Cattori","github-actions[bot]",4,6,23,"2023-03-08","2024-02-27","2024-02-27",601,956,600,"fdb90690cb74b1060f9e9de550520f30f9c2ef08","react-router-6.30.1/examples/ssr-data-router/src/vite-env.d.ts",4,1,""
"react-router-6.30.1/examples/ssr/src","src","react-router-6.30.1/examples/ssr","ssr","Matt Brophy","Michael Jackson","Logan McAnsh",4,5,9,"2021-10-04","2023-06-06","2023-06-06",867,1476,866,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-6.30.1/examples/ssr/src/vite-env.d.ts",4,1,""
"react-router-6.30.1/examples/view-transitions","view-transitions","react-router-6.30.1/examples","examples","Matt Brophy",,,1,11,8,"2023-10-11","2023-10-16","2023-10-16",735,739,734,"feebfc0bf10614ba44ff43e2b9c69e22ad07a7a1","react-router-6.30.1/examples/view-transitions/vite.config.ts",3,1,""
"react-router-6.30.1/examples/view-transitions/src","src","react-router-6.30.1/examples/view-transitions","view-transitions","Matt Brophy",,,1,3,5,"2023-10-11","2023-10-12","2023-10-16",735,739,738,"feebfc0bf10614ba44ff43e2b9c69e22ad07a7a1","react-router-6.30.1/examples/view-transitions/src/vite-env.d.ts",4,1,""
"react-router-6.30.1/packages","packages","react-router-6.30.1","react-router-6.30.1","Matt Brophy","Michael Jackson","github-actions[bot]",123,182,1223,"2024-10-18","2025-05-20","2025-05-20",153,366,152,"fff84b5f20f35c347c9d6313dfc603db0eac6e19","react-router-6.30.1/packages/router/utils.ts",2,1,""
"react-router-6.30.1/packages/react-router","react-router","react-router-6.30.1/packages","packages","Matt Brophy","Michael Jackson","github-actions[bot]",75,55,836,"2024-10-18","2025-05-20","2025-05-20",153,366,152,"feebfc0bf10614ba44ff43e2b9c69e22ad07a7a1","react-router-6.30.1/packages/react-router/tsconfig.json",3,1,""
"react-router-6.30.1/packages/react-router-dom","react-router-dom","react-router-6.30.1/packages","packages","Matt Brophy","Michael Jackson","github-actions[bot]",71,35,798,"2023-12-06","2025-05-20","2025-05-20",153,683,152,"feebfc0bf10614ba44ff43e2b9c69e22ad07a7a1","react-router-6.30.1/packages/react-router-dom/tsconfig.json",3,1,""
"react-router-6.30.1/packages/react-router-dom-v5-compat","react-router-dom-v5-compat","react-router-6.30.1/packages","packages","Matt Brophy","github-actions[bot]","Logan McAnsh",20,13,337,"2023-01-19","2025-05-20","2025-05-20",153,1004,152,"fe661c5c0405c2212a5299b75af362df9f031b11","react-router-6.30.1/packages/react-router-dom-v5-compat/tsconfig.json",3,1,""
"react-router-6.30.1/packages/react-router-dom-v5-compat/__tests__","__tests__","react-router-6.30.1/packages/react-router-dom-v5-compat","react-router-dom-v5-compat","Matt Brophy","Ryan Florence","Brooks Lybrand",4,3,9,"2023-01-19","2023-01-19","2023-01-26",998,1004,1004,"d1e7f3b749b8f2b4aa7fc605ed2f3ddc1121b63b","react-router-6.30.1/packages/react-router-dom-v5-compat/__tests__/setup.ts",4,1,""
"react-router-6.30.1/packages/react-router-dom-v5-compat/lib","lib","react-router-6.30.1/packages/react-router-dom-v5-compat","react-router-dom-v5-compat","Matt Brophy","Ryan Florence","Jungwoo LEE",6,1,26,"2022-03-31","2024-06-24","2024-06-24",483,1298,482,"da57748644da6400e2d051b2aa004df47beda1cf","react-router-6.30.1/packages/react-router-dom-v5-compat/lib/components.tsx",4,1,""
"react-router-6.30.1/packages/react-router-dom/__tests__","__tests__","react-router-6.30.1/packages/react-router-dom","react-router-dom","Matt Brophy","Michael Jackson","Chance Strickland",25,25,264,"2023-12-06","2025-01-03","2025-01-03",290,683,289,"feebfc0bf10614ba44ff43e2b9c69e22ad07a7a1","react-router-6.30.1/packages/react-router-dom/__tests__/useLinkClickHandler-test.tsx",4,1,""
"react-router-6.30.1/packages/react-router-dom/__tests__/components","components","react-router-6.30.1/packages/react-router-dom/__tests__","__tests__","Matt Brophy",,,1,1,3,"2023-05-17","2023-05-17","2023-06-06",867,886,886,"6dac8deb3b5aa2a1eb8b2e32329051f8724ff3ca","react-router-6.30.1/packages/react-router-dom/__tests__/components/LazyComponent.tsx",5,1,""
"react-router-6.30.1/packages/react-router-dom/__tests__/polyfills","polyfills","react-router-6.30.1/packages/react-router-dom/__tests__","__tests__","Matt Brophy","Jon Jensen",,2,1,3,"2023-06-14","2023-06-14","2023-06-29",844,858,858,"f63774c3843e2f25b6ca5b6f4882ebd4db705603","react-router-6.30.1/packages/react-router-dom/__tests__/polyfills/drop-FormData-submitter.ts",5,1,""
"react-router-6.30.1/packages/react-router-native","react-router-native","react-router-6.30.1/packages","packages","Matt Brophy","github-actions[bot]","Michael Jackson",34,18,515,"2023-01-19","2025-05-20","2025-05-20",153,1004,152,"ff8cffa35a03b99eee45a767e04fcf87682a74f1","react-router-6.30.1/packages/react-router-native/tsconfig.json",3,1,""
"react-router-6.30.1/packages/react-router-native/__tests__","__tests__","react-router-6.30.1/packages/react-router-native","react-router-native","Matt Brophy","Chance Strickland","Michael Jackson",4,11,41,"2021-09-03","2024-10-18","2024-10-18",367,1507,366,"feebfc0bf10614ba44ff43e2b9c69e22ad07a7a1","react-router-6.30.1/packages/react-router-native/__tests__/utils.ts",4,1,""
"react-router-6.30.1/packages/react-router-native/__tests__/__snapshots__","__snapshots__","react-router-6.30.1/packages/react-router-native/__tests__","__tests__","Chance Strickland","Matt Brophy","Michael Jackson",4,4,14,"2021-09-03","2023-01-26","2023-01-26",998,1507,997,"eff2bd9148de1849fb93519f59262e4b53e8d823","react-router-6.30.1/packages/react-router-native/__tests__/__snapshots__/useLinkPressHandler-test.tsx.snap",5,1,""
"react-router-6.30.1/packages/react-router/__tests__","__tests__","react-router-6.30.1/packages/react-router","react-router","Matt Brophy","Michael Jackson","Chance Strickland",45,44,337,"2023-07-19","2024-10-18","2024-10-18",367,823,366,"fea545d1f6556276740d870c2ac3c94b43334030","react-router-6.30.1/packages/react-router/__tests__/utils/waitForRedirect.tsx",4,1,""
