"fullQualifiedDependentTypeName","dependentTypeName","dependentTypeLabels","numberOfUsingPackages","Source Cypher File: Internal_Dependencies/List_types_that_are_used_by_many_different_packages.cypher"
"org.axonframework.messaging.eventstreaming.EventCriteria","EventCriteria","Type,File,Java,ByteCode,Interface,Mark4TopCentralityBetweenness,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation68,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity8,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut42,Mark4TypeHDBSCAN-1",6,""
"org.axonframework.eventsourcing.eventstore.EventStorageEngine","EventStorageEngine","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation65,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity8,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut26,Mark4TypeHDBSCAN152",6,""
"org.axonframework.common.Priority","Priority","Type,File,Java,ByteCode,Annotation,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation24,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity5,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut72,Mark4TypeLocalClusteringCoefficient0.0,Mark4TypeHDBSCAN100",6,""
"org.axonframework.messaging.core.unitofwork.ProcessingLifecycle$ErrorHandler","ProcessingLifecycle$ErrorHandler","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation43,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity5,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut48,Mark4TypeLocalClusteringCoefficient0.27205882352941174,Mark4TypeHDBSCAN-1",6,""
"org.axonframework.messaging.core.unitofwork.ProcessingLifecycle$Phase","ProcessingLifecycle$Phase","Type,File,Java,ByteCode,Interface,Mark4TopCentralityCloseness,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation43,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity5,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut19,Mark4TypeHDBSCAN144",6,""
"org.axonframework.messaging.eventhandling.processing.streaming.segmenting.Segment","Segment","Type,File,Java,Class,ByteCode,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation34,Mark4TypeLouvainCommunity6,Mark4TypeLeidenCommunity7,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut0,Mark4TypeHDBSCAN151",6,""
"org.axonframework.messaging.eventstreaming.StreamingCondition","StreamingCondition","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation48,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity8,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut35,Mark4TypeLocalClusteringCoefficient0.225,Mark4TypeHDBSCAN15",6,""
"org.axonframework.common.StringUtils","StringUtils","Type,File,Java,Class,ByteCode,Mark4TopCentralityPageRank,Mark4TopCentralityHarmonic,Mark4TopCentralityCloseness,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation10,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut57,Mark4TypeLocalClusteringCoefficient0.2777777777777778,Mark4TypeHDBSCAN-1",6,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.TokenStore","TokenStore","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation34,Mark4TypeLouvainCommunity6,Mark4TypeLeidenCommunity7,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut63,Mark4TypeLocalClusteringCoefficient0.3157894736842105,Mark4TypeHDBSCAN-1",6,""
"org.axonframework.messaging.core.unitofwork.UnitOfWork","UnitOfWork","Type,File,Java,Class,ByteCode,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation43,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity5,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut20,Mark4TypeHDBSCAN-1",6,""
"org.axonframework.messaging.core.annotation.AnnotatedHandlerInspector","AnnotatedHandlerInspector","Type,File,Java,Class,ByteCode,GenericDeclaration,Mark4TopCentralityBetweenness,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation80,Mark4TypeLouvainCommunity9,Mark4TypeLeidenCommunity10,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut12,Mark4TypeHDBSCAN100",5,""
"org.axonframework.common.configuration.AxonConfiguration","AxonConfiguration","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity13,Mark4TypeLeidenCommunity14,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut27,Mark4TypeLocalClusteringCoefficient0.21904761904761905,Mark4TypeHDBSCAN-1",5,""
"org.axonframework.messaging.commandhandling.CommandHandlingComponent","CommandHandlingComponent","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation10,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut48,Mark4TypeLocalClusteringCoefficient0.34545454545454546,Mark4TypeHDBSCAN-1",5,""
"org.axonframework.common.configuration.Component","Component","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation7,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut96,Mark4TypeHDBSCAN-1",5,""
"org.axonframework.modelling.EntityIdResolver","EntityIdResolver","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation10,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity10,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut37,Mark4TypeHDBSCAN141",5,""
"org.axonframework.messaging.eventhandling.GenericEventMessage","GenericEventMessage","Type,File,Java,Class,ByteCode,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut74,Mark4TypeHDBSCAN11",5,""
"org.axonframework.messaging.core.LegacyResources","LegacyResources","Type,File,Java,Class,ByteCode,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation43,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity5,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut62,Mark4TypeLocalClusteringCoefficient0.2857142857142857,Mark4TypeHDBSCAN-1",5,""
"org.axonframework.messaging.core.annotation.MessageHandler","MessageHandler","Type,File,Java,ByteCode,Annotation,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation24,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition3,Mark4TypeMaximumKCut0,Mark4TypeLocalClusteringCoefficient0.08333333333333333,Mark4TypeHDBSCAN-1",5,""
"org.axonframework.messaging.core.interception.annotation.MessageHandlerInterceptorMemberChain","MessageHandlerInterceptorMemberChain","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation80,Mark4TypeLouvainCommunity9,Mark4TypeLeidenCommunity10,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut22,Mark4TypeHDBSCAN114",5,""
"org.axonframework.messaging.monitoring.MessageMonitor$MonitorCallback","MessageMonitor$MonitorCallback","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation43,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity17,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut0,Mark4TypeHDBSCAN-1",5,""
"org.axonframework.messaging.core.configuration.reflection.ParameterResolverFactoryUtils","ParameterResolverFactoryUtils","Type,File,Java,Class,ByteCode,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation55,Mark4TypeLouvainCommunity9,Mark4TypeLeidenCommunity10,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut87,Mark4TypeLocalClusteringCoefficient0.30303030303030304,Mark4TypeHDBSCAN152",5,""
"org.axonframework.messaging.queryhandling.QueryResponseMessage","QueryResponseMessage","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation25,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut2,Mark4TypeHDBSCAN69",5,""
"org.axonframework.common.configuration.SearchScope","SearchScope","Type,File,Java,ByteCode,Enum,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation35,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut30,Mark4TypeLocalClusteringCoefficient0.25,Mark4TypeHDBSCAN152",5,""
"org.axonframework.common.function.ThrowingFunction","ThrowingFunction","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation20,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity8,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut15,Mark4TypeLocalClusteringCoefficient0.4,Mark4TypeHDBSCAN-1",5,""
"org.axonframework.common.tx.TransactionalExecutor","TransactionalExecutor","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation18,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity8,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut16,Mark4TypeLocalClusteringCoefficient0.2909090909090909,Mark4TypeHDBSCAN30",5,""
"org.axonframework.common.configuration.ApplicationConfigurer","ApplicationConfigurer","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation6,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut5,Mark4TypeLocalClusteringCoefficient0.6428571428571429,Mark4TypeHDBSCAN-1",4,""
"org.axonframework.common.AxonThreadFactory","AxonThreadFactory","Type,File,Java,Class,ByteCode,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation14,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut15,Mark4TypeLocalClusteringCoefficient0.0,Mark4TypeHDBSCAN-1",4,""
"org.axonframework.messaging.core.annotation.ClasspathHandlerDefinition","ClasspathHandlerDefinition","Type,File,Java,Class,ByteCode,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation82,Mark4TypeLouvainCommunity9,Mark4TypeLeidenCommunity10,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut6,Mark4TypeLocalClusteringCoefficient0.14285714285714285,Mark4TypeHDBSCAN-1",4,""
"org.axonframework.common.configuration.Component$Identifier","Component$Identifier","Type,File,Java,ByteCode,Record,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation7,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut6,Mark4TypeHDBSCAN-1",4,""
"org.axonframework.common.configuration.DecoratorDefinition","DecoratorDefinition","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation36,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut93,Mark4TypeLocalClusteringCoefficient0.225,Mark4TypeHDBSCAN105",4,""
"org.axonframework.common.configuration.DecoratorDefinition$PartialDecoratorDefinition","DecoratorDefinition$PartialDecoratorDefinition","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation36,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut73,Mark4TypeLocalClusteringCoefficient0.34545454545454546,Mark4TypeHDBSCAN105",4,""
"org.axonframework.messaging.core.DefaultMessageDispatchInterceptorChain","DefaultMessageDispatchInterceptorChain","Type,File,Java,Class,ByteCode,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation46,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity16,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut83,Mark4TypeLocalClusteringCoefficient0.37142857142857144,Mark4TypeHDBSCAN-1",4,""
"org.axonframework.messaging.core.DelayedMessageStream","DelayedMessageStream","Type,File,Java,Class,ByteCode,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation46,Mark4TypeLouvainCommunity15,Mark4TypeLeidenCommunity16,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut67,Mark4TypeLocalClusteringCoefficient0.48484848484848486,Mark4TypeHDBSCAN-1",4,""
"org.axonframework.messaging.core.interception.DispatchInterceptorRegistry","DispatchInterceptorRegistry","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation4,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut90,Mark4TypeLocalClusteringCoefficient0.31666666666666665,Mark4TypeHDBSCAN-1",4,""
"org.axonframework.modelling.EntityEvolver","EntityEvolver","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation10,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut46,Mark4TypeHDBSCAN100",4,""
"org.axonframework.common.jpa.EntityManagerProvider","EntityManagerProvider","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation29,Mark4TypeLouvainCommunity6,Mark4TypeLeidenCommunity7,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut45,Mark4TypeHDBSCAN-1",4,""
"org.axonframework.modelling.entity.EntityMetamodel","EntityMetamodel","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TopCentralityBetweenness,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation10,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut88,Mark4TypeHDBSCAN152",4,""
"org.axonframework.messaging.eventhandling.EventBus","EventBus","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation1,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity14,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut85,Mark4TypeHDBSCAN69",4,""
"org.axonframework.messaging.eventhandling.processing.EventProcessor","EventProcessor","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation59,Mark4TypeLouvainCommunity16,Mark4TypeLeidenCommunity18,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut84,Mark4TypeLocalClusteringCoefficient0.3333333333333333,Mark4TypeHDBSCAN89",4,""
"org.axonframework.eventsourcing.eventstore.EventStore","EventStore","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation47,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity5,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut25,Mark4TypeLocalClusteringCoefficient0.18681318681318682,Mark4TypeHDBSCAN29",4,""
"org.axonframework.messaging.commandhandling.GenericCommandResultMessage","GenericCommandResultMessage","Type,File,Java,Class,ByteCode,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation24,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut1,Mark4TypeLocalClusteringCoefficient0.45454545454545453,Mark4TypeHDBSCAN122",4,""
"org.axonframework.common.configuration.LifecycleRegistry","LifecycleRegistry","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation7,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut13,Mark4TypeHDBSCAN-1",4,""
"org.axonframework.modelling.repository.ManagedEntity","ManagedEntity","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation77,Mark4TypeLouvainCommunity4,Mark4TypeLeidenCommunity5,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut27,Mark4TypeHDBSCAN31",4,""
"org.axonframework.messaging.core.MessageDecorator","MessageDecorator","Type,File,Java,Class,ByteCode,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation24,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut17,Mark4TypeHDBSCAN66",4,""
"org.axonframework.messaging.core.MessageHandler","MessageHandler","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation10,Mark4TypeLouvainCommunity9,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut63,Mark4TypeLocalClusteringCoefficient0.0,Mark4TypeHDBSCAN21",4,""
"org.axonframework.messaging.monitoring.NoOpMessageMonitor","NoOpMessageMonitor","Type,File,Java,ByteCode,Enum,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation4,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut90,Mark4TypeLocalClusteringCoefficient0.35714285714285715,Mark4TypeHDBSCAN-1",4,""
"org.axonframework.messaging.queryhandling.QueryHandler","QueryHandler","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation58,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition10,Mark4TypeMaximumKCut55,Mark4TypeHDBSCAN129",4,""
"org.axonframework.modelling.repository.Repository","Repository","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation78,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity5,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut37,Mark4TypeLocalClusteringCoefficient0.24175824175824176,Mark4TypeHDBSCAN3",4,""
"org.axonframework.messaging.core.SimpleEntry","SimpleEntry","Type,File,Java,ByteCode,Record,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation46,Mark4TypeLouvainCommunity15,Mark4TypeLeidenCommunity16,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut73,Mark4TypeLocalClusteringCoefficient0.4,Mark4TypeHDBSCAN-1",4,""
"org.axonframework.eventsourcing.eventstore.SourcingCondition","SourcingCondition","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation71,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity8,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut52,Mark4TypeHDBSCAN61",4,""
"org.axonframework.messaging.tracing.Span","Span","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation108,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut87,Mark4TypeHDBSCAN27",4,""
"org.axonframework.messaging.tracing.SpanFactory","SpanFactory","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation108,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut38,Mark4TypeLocalClusteringCoefficient0.1695906432748538,Mark4TypeHDBSCAN27",4,""
"org.axonframework.messaging.eventstreaming.Tag","Tag","Type,File,Java,ByteCode,Record,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation69,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity8,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut39,Mark4TypeHDBSCAN-1",4,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.UnableToClaimTokenException","UnableToClaimTokenException","Type,File,Java,Class,ByteCode,Throwable,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation16,Mark4TypeLouvainCommunity6,Mark4TypeLeidenCommunity7,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut0,Mark4TypeLocalClusteringCoefficient0.0,Mark4TypeHDBSCAN151",4,""
"org.axonframework.eventsourcing.eventstore.AppendCondition","AppendCondition","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation65,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity8,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut0,Mark4TypeLocalClusteringCoefficient0.2571428571428571,Mark4TypeHDBSCAN-1",3,""
"org.axonframework.axonserver.connector.AxonServerConfiguration","AxonServerConfiguration","Type,File,Java,Class,ByteCode,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation61,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity18,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut81,Mark4TypeLocalClusteringCoefficient0.16666666666666666,Mark4TypeHDBSCAN-1",3,""
"org.axonframework.axonserver.connector.AxonServerConnectionManager","AxonServerConnectionManager","Type,File,Java,Class,ByteCode,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation5,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut11,Mark4TypeLocalClusteringCoefficient0.2,Mark4TypeHDBSCAN-1",3,""
"org.axonframework.conversion.ChainingContentTypeConverter","ChainingContentTypeConverter","Type,File,Java,Class,ByteCode,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation96,Mark4TypeLouvainCommunity19,Mark4TypeLeidenCommunity20,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut67,Mark4TypeLocalClusteringCoefficient0.39285714285714285,Mark4TypeHDBSCAN-1",3,""
"org.axonframework.messaging.commandhandling.configuration.CommandHandlingModule","CommandHandlingModule","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation10,Mark4TypeLouvainCommunity3,Mark4TypeLeidenCommunity4,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut85,Mark4TypeLocalClusteringCoefficient0.42857142857142855,Mark4TypeHDBSCAN-1",3,""
"org.axonframework.common.configuration.ComponentDecorator","ComponentDecorator","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation31,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut3,Mark4TypeLocalClusteringCoefficient0.35555555555555557,Mark4TypeHDBSCAN105",3,""
"org.axonframework.common.configuration.ComponentDefinition$ComponentCreator","ComponentDefinition$ComponentCreator","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation7,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition8,Mark4TypeMaximumKCut26,Mark4TypeLocalClusteringCoefficient0.42857142857142855,Mark4TypeHDBSCAN105",3,""
"org.axonframework.eventsourcing.eventstore.ConsistencyMarker","ConsistencyMarker","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation65,Mark4TypeLouvainCommunity7,Mark4TypeLeidenCommunity8,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut7,Mark4TypeHDBSCAN147",3,""
"org.axonframework.common.ConstructorUtils","ConstructorUtils","Type,File,Java,Class,ByteCode,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation10,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition4,Mark4TypeMaximumKCut16,Mark4TypeLocalClusteringCoefficient0.16666666666666666,Mark4TypeHDBSCAN159",3,""
"org.axonframework.conversion.ContentTypeConverter","ContentTypeConverter","Type,File,Java,ByteCode,Interface,GenericDeclaration,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation96,Mark4TypeLouvainCommunity19,Mark4TypeLeidenCommunity20,Mark4TypeKCoreDecomposition3,Mark4TypeMaximumKCut83,Mark4TypeHDBSCAN130",3,""
"org.axonframework.messaging.core.correlation.CorrelationDataProvider","CorrelationDataProvider","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation4,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition6,Mark4TypeMaximumKCut81,Mark4TypeLocalClusteringCoefficient0.28888888888888886,Mark4TypeHDBSCAN15",3,""
"org.axonframework.common.DateTimeUtils","DateTimeUtils","Type,File,Java,Class,ByteCode,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation29,Mark4TypeLouvainCommunity6,Mark4TypeLeidenCommunity7,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut45,Mark4TypeLocalClusteringCoefficient0.19047619047619047,Mark4TypeHDBSCAN151",3,""
"org.axonframework.messaging.eventhandling.DelegatingEventHandlingComponent","DelegatingEventHandlingComponent","Type,File,Java,Class,ByteCode,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation109,Mark4TypeLouvainCommunity11,Mark4TypeLeidenCommunity1,Mark4TypeKCoreDecomposition9,Mark4TypeMaximumKCut1,Mark4TypeLocalClusteringCoefficient0.45454545454545453,Mark4TypeHDBSCAN93",3,""
"org.axonframework.messaging.core.conversion.DelegatingMessageConverter","DelegatingMessageConverter","Type,File,Java,Class,ByteCode,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation25,Mark4TypeLouvainCommunity1,Mark4TypeLeidenCommunity2,Mark4TypeKCoreDecomposition7,Mark4TypeMaximumKCut0,Mark4TypeLocalClusteringCoefficient0.4642857142857143,Mark4TypeHDBSCAN121",3,""
"org.axonframework.modelling.annotation.EntityIdResolverDefinition","EntityIdResolverDefinition","Type,File,Java,ByteCode,Interface,Mark4TypeWeaklyConnectedComponent0,Mark4TypeLabelPropagation10,Mark4TypeLouvainCommunity2,Mark4TypeLeidenCommunity3,Mark4TypeKCoreDecomposition5,Mark4TypeMaximumKCut23,Mark4TypeLocalClusteringCoefficient0.5238095238095238,Mark4TypeHDBSCAN-1",3,""
