"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"org.axonframework.messaging.core.MessageStream: org.axonframework.messaging.core.MessageStream$Single fromFuture(java.util.concurrent.CompletableFuture,java.util.function.Function)","fromFuture",1.5405372318162456e-27,0,,,""
"org.axonframework.messaging.core.Metadata: org.axonframework.messaging.core.Metadata from(java.util.Map)","from",1.5405372318162456e-27,0,,,""
"org.axonframework.messaging.core.configuration.reflection.ParameterResolverFactoryUtils: void registerToComponentRegistry(org.axonframework.common.configuration.ComponentRegistry,java.util.function.Function)","registerToComponentRegistry",1.5405372318162456e-27,2.1635118746586333e-34,,,""
"org.axonframework.messaging.eventhandling.configuration.EventProcessorCustomization: org.axonframework.messaging.eventhandling.configuration.EventProcessorCustomization andThen(org.axonframework.messaging.eventhandling.configuration.EventProcessorCustomization)","andThen",1.5405372318162456e-27,0,,,""
"org.axonframework.messaging.eventhandling.processing.streaming.pooled.Coordinator: java.util.concurrent.CompletableFuture stop()","stop",1.5405372318162456e-27,5.0112140184351075e-24,,,""
"org.axonframework.messaging.eventhandling.processing.streaming.pooled.PooledStreamingEventProcessorModule$Customization: org.axonframework.messaging.eventhandling.processing.streaming.pooled.PooledStreamingEventProcessorModule$Customization andThen(org.axonframework.messaging.eventhandling.processing.streaming.pooled.PooledStreamingEventProcessorModule$Customization)","andThen",1.5405372318162456e-27,0,,,""
"org.axonframework.messaging.eventhandling.processing.streaming.pooled.PooledStreamingEventProcessorsConfigurer: org.axonframework.messaging.eventhandling.processing.streaming.pooled.PooledStreamingEventProcessorsConfigurer processor(org.axonframework.common.configuration.ModuleBuilder)","processor",1.5405372318162456e-27,0,,,""
"org.axonframework.messaging.eventhandling.processing.streaming.segmenting.Segment: org.axonframework.messaging.eventhandling.processing.streaming.segmenting.Segment[] split()","split",1.5405372318162456e-27,0,,,""
"org.axonframework.messaging.eventhandling.processing.subscribing.SubscribingEventProcessorModule$Customization: org.axonframework.messaging.eventhandling.processing.subscribing.SubscribingEventProcessorModule$Customization andThen(org.axonframework.messaging.eventhandling.processing.subscribing.SubscribingEventProcessorModule$Customization)","andThen",1.5405372318162456e-27,0,,,""
"org.axonframework.messaging.eventhandling.processing.subscribing.SubscribingEventProcessorsConfigurer: org.axonframework.messaging.eventhandling.processing.subscribing.SubscribingEventProcessorsConfigurer processor(org.axonframework.common.configuration.ModuleBuilder)","processor",1.5405372318162456e-27,0,,,""
"org.axonframework.messaging.eventstreaming.OrEventCriteria: org.axonframework.messaging.eventstreaming.EventCriteria or(org.axonframework.messaging.eventstreaming.EventCriteria)","or",1.5405372318162456e-27,0,,,""
"org.axonframework.test.fixture.CommandValidator: void assertDispatchedEqualTo(java.lang.Object[])","assertDispatchedEqualTo",1.5405372318162456e-27,2.1635118746586333e-34,,,""
"io.axoniq.framework.axonserver.connector.event.ConditionConverter: io.axoniq.axonserver.grpc.event.dcb.ConsistencyCondition convertAppendCondition(org.axonframework.eventsourcing.eventstore.AppendCondition)","convertAppendCondition",7.702686159081228e-28,2.1635118746586333e-34,,,""
"io.axoniq.framework.axonserver.connector.event.TaggedEventConverter: io.axoniq.axonserver.grpc.event.dcb.TaggedEvent convertTaggedEventMessage(org.axonframework.eventsourcing.eventstore.TaggedEventMessage)","convertTaggedEventMessage",7.702686159081228e-28,0,,,""
"org.axonframework.common.CollectionUtils: java.util.Collection intersect(java.util.Collection,java.util.Collection,java.util.function.Supplier)","intersect",7.702686159081228e-28,0,,,""
"org.axonframework.common.CollectionUtils: java.util.Collection merge(java.util.Collection,java.util.Collection,java.util.function.Supplier)","merge",7.702686159081228e-28,0,,,""
"org.axonframework.conversion.ChainedConverter: java.lang.Object convert(java.lang.Object)","convert",7.702686159081228e-28,0,,,""
"org.axonframework.conversion.ChainedConverter: org.axonframework.conversion.ChainedConverter calculateChain(java.lang.Class,java.lang.Class,java.util.Collection)","calculateChain",7.702686159081228e-28,0,,,""
